id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
5db91673-922f-4b23-a38d-63451dacf3c7,Amanda Guerra,2000-08-11,811.263.074-09,61608241,Câmara,RN,Brasil,F,+55 51 6087 7206,81126307409@exemplo.com.br,2023-11-26
659c2232-80f6-4bd8-a92c-93d884e94bc2,Vinicius Jesus,1999-08-16,428.349.714-01,52036-351,Borges,MS,Brasil,F,+55 (041) 6821 3707,42834971401@exemplo.com.br,2023-11-27
ff0b567f-1c3c-4f0b-8031-670f16319242,Gustavo Henrique Costela,1935-02-02,718.827.913-83,47540-392,Rocha,RR,Brasil,F,+55 (084) 6328-8416,71882791383@exemplo.com.br,2025-03-21
a4fdcc9c-72e4-4ed2-85f0-54bfea4a76cf,Srta. Camila Ramos,1940-03-30,381.043.480-48,99358319,da Costa do Oeste,DF,Brasil,F,21 7610-2582,38104348048@exemplo.com.br,2023-11-16
fc733ae7-358e-4272-b677-eaa70d20cc30,Allana da Cunha,1988-04-05,979.378.639-14,96723745,Novaes,MT,Brasil,F,(061) 0705 2268,97937863914@exemplo.com.br,2024-08-19
1416eb50-ebb3-4e52-a003-9c04868a171c,Dr. José Pedro Correia,1998-10-20,441.320.196-79,23699-448,Moraes Alegre,MG,Brasil,M,(041) 4226-5101,44132019679@exemplo.com.br,2024-08-24
113d78c3-1c7e-40cc-9cdc-c690e353cca6,José Vasconcelos,1957-01-08,995.166.245-00,57342303,da Costa do Sul,MA,Brasil,F,(084) 6221 2870,99516624500@exemplo.com.br,2024-06-21
727fe646-7f3c-45eb-afe3-7178b0b9cdd4,Ana Carvalho,1972-10-17,565.001.530-63,88536-988,Jesus,AL,Brasil,F,+55 (031) 3334 0374,56500153063@exemplo.com.br,2024-12-13
9530c9d5-77c6-4343-ad4b-2902aaf3f0c4,Erick Nogueira,1935-10-11,631.914.858-94,21389-318,Gomes do Amparo,AC,Brasil,F,0800 123 7954,63191485894@exemplo.com.br,2023-10-20
0c871b4d-a430-4210-8e70-77ed7cfd4a1d,Emanuella das Neves,1963-01-16,340.398.044-24,88761-651,Marques,GO,Brasil,M,41 6526-0700,34039804424@exemplo.com.br,2024-11-29
3e3926da-25b7-49fc-bdb7-6823cadc8dfe,Sra. Sophie da Mata,1982-03-25,895.682.696-72,04288-127,Moraes Paulista,BA,Brasil,M,11 0690 1196,89568269672@exemplo.com.br,2023-11-30
6efa9b46-bfd0-47d7-a524-f35ea7004542,Thomas Silveira,1973-07-16,709.704.210-88,61098-659,Gomes do Campo,AP,Brasil,F,0500 772 4344,70970421088@exemplo.com.br,2024-07-31
ca6cfed9-5463-4592-8482-9e2b519f2fd6,Vitor Marques,2001-09-03,406.403.207-20,72757174,Pimenta do Norte,DF,Brasil,F,+55 84 7526 1462,40640320720@exemplo.com.br,2023-09-20
21ff9043-230c-487c-8e37-5d74c88237e9,Matteo Teixeira,1948-01-10,082.015.607-41,01232-616,Moura,MS,Brasil,M,+55 21 8078-2299,08201560741@exemplo.com.br,2024-04-28
c05f0dbb-d45a-4953-9859-02550f2c7af4,Alexia Rezende,1940-04-17,356.498.062-38,95693805,Monteiro de da Conceição,AL,Brasil,M,(071) 3360-5248,35649806238@exemplo.com.br,2025-01-01
0214059e-4169-416f-83dc-27a335b8dee0,Gabrielly da Costa,1967-07-07,556.941.577-58,78711608,Caldeira dos Dourados,PI,Brasil,F,0800 241 0513,55694157758@exemplo.com.br,2024-10-12
abdac87a-17d8-48e9-8919-c0030e314876,Ísis Guerra,1955-07-22,362.765.907-50,00637015,Castro,PB,Brasil,M,(071) 8759 1380,36276590750@exemplo.com.br,2024-06-18
2ffcda13-afcb-4a81-8598-c7252c25c374,Alice Gomes,1969-11-10,653.994.677-80,60582578,Garcia,BA,Brasil,F,(081) 6836 5848,65399467780@exemplo.com.br,2023-10-25
adc8ffac-0db8-4f65-9a96-c6c5698fc2fd,Raquel Gonçalves,1976-08-21,757.420.380-65,31530-074,da Rocha Grande,MA,Brasil,F,+55 (071) 6395 0139,75742038065@exemplo.com.br,2024-12-28
eefc9a51-71b0-4970-bb91-36bc3f41c18f,Cauã da Costa,1995-08-24,311.646.813-61,67000-297,Sá,SE,Brasil,M,0300-864-3465,31164681361@exemplo.com.br,2023-06-14
9a03fc93-82ee-4757-9856-d20d014020fe,Sabrina Silveira,1946-07-07,161.251.036-91,09357281,Vieira,AC,Brasil,M,+55 (081) 1283-7896,16125103691@exemplo.com.br,2024-03-02
caf16463-26ae-4ed5-97ec-db9168d25b1c,Lucas Montenegro,1984-09-04,707.867.566-00,32397-027,Barros Verde,AP,Brasil,M,0500-355-5845,70786756600@exemplo.com.br,2023-06-29
4e3a38b9-e041-459a-a25f-22ba21ba6201,Otávio Siqueira,1986-01-08,745.108.729-91,30755-245,Barros Alegre,DF,Brasil,F,+55 31 1906-0182,74510872991@exemplo.com.br,2024-07-25
9ee9cd77-0424-4e90-be98-397d78a3f1a5,Sr. Lucca Marques,1946-12-01,427.186.222-82,64260756,Melo,RN,Brasil,F,(011) 2075-0557,42718622282@exemplo.com.br,2024-04-24
e083a216-4d30-481a-8e4d-95f154e63a29,Davi Luiz Peixoto,2001-09-19,520.577.262-50,61887289,Pereira,AM,Brasil,M,(084) 8811-4802,52057726250@exemplo.com.br,2023-08-03
2decf4b8-14e0-427a-a8ec-8edc4331b0e4,Sr. Davi Lucca Siqueira,1938-03-08,179.288.589-64,97563-328,Rodrigues de Vasconcelos,MS,Brasil,M,+55 (031) 4110 2926,17928858964@exemplo.com.br,2025-04-04
d5a0471e-8459-41ea-a111-66ef8c6464ba,Aylla Aparecida,1992-08-12,657.339.642-42,49057191,Machado,RN,Brasil,M,(084) 0238-4684,65733964242@exemplo.com.br,2024-01-25
3f8a2e18-0651-4a6a-8b30-30fa7f565287,João Felipe Moraes,1969-10-02,708.405.734-94,15981-255,Novaes do Galho,AL,Brasil,F,61 3195-9104,70840573494@exemplo.com.br,2024-02-29
14b11f07-1d18-4aeb-9ad7-5766d304ff46,Bruno Câmara,1948-04-26,444.058.991-19,89443-669,Cardoso,MA,Brasil,M,+55 71 6888-7405,44405899119@exemplo.com.br,2025-02-22
847ece60-e7ec-469e-a8e4-0e6a2c453873,Kevin Casa Grande,1965-08-05,482.950.333-73,48212-578,Novais do Sul,SC,Brasil,F,(021) 6882-1963,48295033373@exemplo.com.br,2023-10-14
b966d9bb-6aa5-423d-8fda-88886b880628,Ana Clara Rios,1977-10-25,475.540.558-63,59948-428,Santos dos Dourados,RR,Brasil,M,+55 31 6803-8562,47554055863@exemplo.com.br,2023-07-13
dd3cdbe6-3abf-47aa-ba3a-054a2745b085,Maria Laura Rios,1962-12-08,239.603.904-92,71779302,Rocha,AP,Brasil,F,(071) 3605 3132,23960390492@exemplo.com.br,2023-12-27
9a4ebb5f-dcbb-49a9-ae48-282ad2ee7da0,Dr. Diego Rodrigues,1976-10-02,171.903.811-08,56814845,da Mota de Cardoso,RJ,Brasil,M,+55 (071) 6570-2463,17190381108@exemplo.com.br,2024-09-18
863b733c-fde5-46ed-91d3-2e3418db0423,André Pimenta,1979-03-19,850.146.303-78,90916666,Viana da Serra,TO,Brasil,M,+55 21 5886-2526,85014630378@exemplo.com.br,2024-07-25
cba35527-7429-48ee-aead-761fb21d89a8,Matheus Aragão,1965-08-27,629.374.673-87,61817712,Jesus,PR,Brasil,F,+55 (011) 9942-8231,62937467387@exemplo.com.br,2025-03-21
792b7d0a-f0e4-4ef7-840c-6bde2dab1374,Oliver Montenegro,1981-02-06,777.930.031-42,78886-243,Vasconcelos,MG,Brasil,F,(011) 2179 4859,77793003142@exemplo.com.br,2024-08-27
f06d1bd2-51aa-4b57-b00b-5a3ed67b93d7,Letícia Rezende,1973-10-10,427.523.821-88,28951320,Pereira,MG,Brasil,F,+55 84 1093-1953,42752382188@exemplo.com.br,2024-05-13
a1ef6b8e-3e30-4f9a-9b6a-087dfea6ec2e,Lara Cavalcanti,1972-06-25,717.591.155-31,67317-212,Azevedo das Pedras,DF,Brasil,F,+55 31 6335 9886,71759115531@exemplo.com.br,2023-09-27
e25e93d8-a668-4c9d-8416-1e3daeecad35,Bella Siqueira,1949-02-18,065.267.087-15,32405-176,Freitas,SC,Brasil,F,+55 (071) 9224-7036,06526708715@exemplo.com.br,2024-03-16
d4725dbc-fdf1-42a4-8c4e-276ab41d2a9d,Stella Duarte,1964-06-27,435.168.893-09,12018539,Rezende Paulista,MT,Brasil,F,+55 21 3732 4817,43516889309@exemplo.com.br,2025-02-26
9126d1d4-65a2-4b8a-a474-ee900617097c,Lavínia das Neves,2001-02-10,856.525.999-06,10994617,Sales da Serra,RN,Brasil,F,+55 (061) 4219-1646,85652599906@exemplo.com.br,2025-04-03
fe94c4e6-e32b-40b2-932c-6de9b0af6597,Hellena Castro,1990-01-21,300.810.252-69,62333193,Caldeira do Galho,ES,Brasil,F,84 6093 9425,30081025269@exemplo.com.br,2024-04-03
b8efa4c4-7303-4d78-86c8-a6c2ba2bbd11,Sr. Samuel Costela,1955-08-13,458.763.931-10,92055565,Guerra do Campo,SE,Brasil,F,(061) 9558 5231,45876393110@exemplo.com.br,2024-01-20
8cee2f35-ca04-415b-9361-f0ee4c1c00b8,Ana Lívia Nunes,1935-06-07,699.811.727-58,22305-769,Cavalcante,DF,Brasil,F,21 4854 6184,69981172758@exemplo.com.br,2024-03-02
879f7d01-9174-48c6-a630-493f45f4666c,Sra. Giovanna Freitas,1985-09-06,965.749.448-60,41355-052,Vieira,RN,Brasil,M,+55 (011) 4623 3656,96574944860@exemplo.com.br,2024-03-03
6cea2a60-69e7-46aa-98ad-018f6761619d,Dra. Zoe Ribeiro,1974-03-05,903.537.034-78,22953227,Albuquerque da Mata,RN,Brasil,F,+55 81 7807-7937,90353703478@exemplo.com.br,2024-01-10
611b4498-479e-4e4b-b4aa-111ffe679a8a,Juliana Barbosa,1947-04-12,173.482.140-08,12018-571,Nunes,MG,Brasil,M,(061) 9960 9054,17348214008@exemplo.com.br,2024-07-17
23f735b7-5b85-4b68-9705-6ec7c7afd22b,Fernando Freitas,2006-03-30,512.885.270-73,33340-608,Jesus do Galho,MA,Brasil,M,84 3620-0274,51288527073@exemplo.com.br,2024-04-12
e3ec6d37-9af3-41ab-85b3-9821cb8595d9,Vinícius Novaes,1942-06-18,950.559.183-45,34883495,Mendes Paulista,AL,Brasil,F,(011) 9948-8198,95055918345@exemplo.com.br,2023-07-12
2dcd8790-6a64-400e-a043-89c0070a472e,Caio Borges,2001-02-01,289.204.698-11,88201-834,Cavalcanti de Minas,MG,Brasil,F,11 0430 5892,28920469811@exemplo.com.br,2024-11-18
ad95c045-8d13-4b38-9f63-6774f65e92f6,Sra. Bella Martins,1955-09-25,949.908.007-12,12698266,da Rosa do Amparo,PA,Brasil,F,+55 81 2716 0447,94990800712@exemplo.com.br,2024-01-28
19f092a4-ddcb-4627-98dc-f6856941cf80,Luara Machado,1969-09-13,388.432.019-16,80229263,Novaes Grande,PB,Brasil,M,0300 262 7950,38843201916@exemplo.com.br,2025-03-29
d667b0aa-a386-4bb9-9646-e38898fe3d87,Mathias Oliveira,1942-04-18,182.580.246-76,95815137,Campos Alegre,RS,Brasil,M,51 9642 9964,18258024676@exemplo.com.br,2023-08-30
2a6e0382-44e4-44c8-9666-fe90be0a8028,Alice da Paz,1965-11-10,465.293.022-37,59414-994,Moraes,GO,Brasil,M,(051) 6557-6181,46529302237@exemplo.com.br,2024-05-20
fcd3189b-5aa7-4b0d-ad77-6380743cf97b,Benicio Jesus,2000-01-04,649.424.563-91,52605-331,da Rocha do Norte,PI,Brasil,M,+55 11 3236-2274,64942456391@exemplo.com.br,2024-06-23
3e5956cb-b050-4b11-9ff3-4d5e300b00c5,Alice Abreu,1967-08-07,610.502.963-06,14826010,Cavalcante da Serra,BA,Brasil,M,21 3049 8822,61050296306@exemplo.com.br,2024-05-23
f272d32a-7653-400c-ac2f-6142e342c35d,Cecilia Silveira,1981-03-29,814.666.402-48,34771-545,da Rocha,RO,Brasil,M,0800-841-6870,81466640248@exemplo.com.br,2023-07-06
cae9b65b-f7d8-44ee-9d14-384edfb685ae,Maria Eduarda Lima,1944-11-15,183.093.397-90,98777-115,Cavalcanti de Ramos,PI,Brasil,F,+55 84 9880-4504,18309339790@exemplo.com.br,2023-11-11
250acd70-ed5d-4712-b3a2-fd29feb1912f,Isabelly Silveira,1951-04-10,689.670.628-61,72777-340,Sousa,MG,Brasil,M,41 6843 6428,68967062861@exemplo.com.br,2023-09-07
e7cac720-5f08-412c-a310-ebfc365b75f2,Raquel Pastor,2004-06-02,268.035.649-79,74002125,Rios de Martins,PE,Brasil,M,71 5214 9940,26803564979@exemplo.com.br,2025-02-01
d58f4907-3c1a-4a69-b2d3-41b08de764fc,Luna Vieira,1946-08-20,870.845.239-47,38496-242,Nogueira de Goiás,PR,Brasil,F,(081) 0042-9116,87084523947@exemplo.com.br,2024-11-21
7a710394-e34d-443f-8621-4876649455c7,Benício Barbosa,1984-10-28,920.887.153-56,54499-988,Lima do Amparo,ES,Brasil,F,41 4714-0101,92088715356@exemplo.com.br,2024-11-18
fca5071f-d496-4285-99a1-890c1b2d527a,Pedro Miguel Fogaça,1978-12-14,525.264.623-85,64968-374,Oliveira,MA,Brasil,M,0300 759 8394,52526462385@exemplo.com.br,2025-03-16
060ea52d-fb96-4b2b-8f28-133e9a53eaa2,Stephany da Cruz,1983-08-25,317.656.811-16,66314427,Farias,PE,Brasil,F,+55 31 9660-3522,31765681116@exemplo.com.br,2025-04-22
4c190446-970c-45d6-854b-c3aebbc1136a,Ian Fogaça,1976-02-19,950.532.736-04,32927430,Cunha,PA,Brasil,M,+55 81 2604 7049,95053273604@exemplo.com.br,2024-10-11
ac1e611e-e609-4262-9493-a8c48369d7dd,Luigi Barbosa,1942-03-28,659.679.821-38,54901014,Campos das Flores,GO,Brasil,M,+55 11 7892-8743,65967982138@exemplo.com.br,2024-09-14
d536498b-6fa4-499e-9a35-76ce92bb03bf,Manuella Casa Grande,1941-03-15,815.558.047-62,58961876,Ramos,RO,Brasil,F,41 9836-3096,81555804762@exemplo.com.br,2025-05-07
d08dfd27-ab38-4812-82ea-4f830b7886a5,Cauã Fonseca,1938-05-19,978.687.611-56,75686471,Silveira,PR,Brasil,F,(071) 7348 9413,97868761156@exemplo.com.br,2023-07-27
38d87766-ed39-4c81-b612-7f3e3a4c7e67,Srta. Ana Laura Carvalho,1992-08-07,358.558.474-87,54852-206,Moraes,RN,Brasil,M,84 8223 1744,35855847487@exemplo.com.br,2024-02-01
cc75af74-7339-47d5-9936-4e717e7d71b4,Emanuella Pereira,2002-01-07,961.415.118-64,58325008,Pastor do Amparo,SE,Brasil,F,61 4845-8911,96141511864@exemplo.com.br,2025-03-28
da2621b0-0062-41a6-853e-759bce2308d2,Sra. Mirella Ramos,1948-03-12,150.927.336-41,11976-005,Cunha do Sul,CE,Brasil,F,+55 (071) 2118 4825,15092733641@exemplo.com.br,2024-04-20
c1a73de1-f15d-4926-a70f-16033562215e,Dante da Mata,1975-08-11,599.147.486-23,89397915,Mendes de Minas,AL,Brasil,F,+55 41 4459 6633,59914748623@exemplo.com.br,2023-12-11
cb00292e-e6db-43d4-9ad5-84d56241b79c,Dra. Alexia Barros,1989-09-21,628.063.211-39,26667912,Barbosa do Amparo,MG,Brasil,F,31 4451-6549,62806321139@exemplo.com.br,2024-05-13
1c85f14d-308a-4f72-b27f-4f9d654cd098,Sr. Henry Rocha,2007-02-19,041.070.711-25,15153-226,das Neves,RN,Brasil,F,31 1095 4863,04107071125@exemplo.com.br,2024-06-15
818936d8-b8d0-4aea-b04c-1770fc9025ac,Dr. Vitor Gabriel Alves,1983-09-01,846.408.880-00,55882836,Cassiano,SE,Brasil,M,+55 (084) 6505 4775,84640888000@exemplo.com.br,2023-07-04
67f262af-b95d-4247-95da-49cb34c4d949,Caroline da Costa,1989-07-25,159.792.205-42,77774-068,Pereira de da Costa,PR,Brasil,M,+55 (051) 8941 6482,15979220542@exemplo.com.br,2023-11-11
3f7c48fc-325e-4676-b95c-7cde30ebda0e,Ana Carolina Pimenta,1974-12-02,482.336.399-22,97004-624,Pacheco da Praia,PI,Brasil,F,(071) 3823-7887,48233639922@exemplo.com.br,2025-05-12
75163bbd-aa0e-4441-bad5-62757f682e41,Srta. Jade Martins,2007-05-21,757.928.508-47,32201-616,Correia das Pedras,RS,Brasil,M,(071) 6816 0109,75792850847@exemplo.com.br,2025-03-15
4c4b1ade-1c9b-440e-a556-b8a9f7b0537e,Rael Montenegro,1982-03-22,274.352.124-91,91720-055,da Cunha,MA,Brasil,F,(081) 8761-6982,27435212491@exemplo.com.br,2023-07-11
eb46a781-3874-4d24-a7da-c9839ceb3887,Benício Sales,1962-06-12,729.030.103-17,01953133,Lima da Mata,SE,Brasil,F,51 7059 7497,72903010317@exemplo.com.br,2023-06-20
36653ade-9bcb-45f2-b6f0-0604851b7870,Danilo Nogueira,1991-06-12,965.432.748-95,10576-191,Jesus das Pedras,SC,Brasil,F,31 3948-3237,96543274895@exemplo.com.br,2024-03-10
d7cbbd47-9c86-44e9-931b-72a3aa4082ea,Sr. Ian da Cruz,1989-09-21,703.576.595-43,66620-870,Pires de Costela,AL,Brasil,F,31 8437 4127,70357659543@exemplo.com.br,2023-11-29
0223bda1-a3d2-4dff-9570-b9aaa35e7119,Sra. Marcela Castro,1998-12-15,607.368.615-95,77995840,Cassiano da Prata,SC,Brasil,F,+55 51 1494 8698,60736861595@exemplo.com.br,2025-04-09
007919b7-40e7-456a-9cfa-fe956db04d2a,Luan Ferreira,1967-04-03,551.132.719-60,00883419,Vargas da Prata,MG,Brasil,F,+55 (081) 9946-5733,55113271960@exemplo.com.br,2023-10-29
7979a27e-b910-46d3-ac73-b1c6734c65b0,Murilo Macedo,1948-06-06,639.618.801-36,99217-117,Aragão do Oeste,AM,Brasil,M,(041) 6787 8486,63961880136@exemplo.com.br,2025-04-07
b172c7ac-6acd-4633-b66c-e535afc2f79a,Pedro Miguel da Cunha,1964-11-17,373.129.536-06,19360-779,Cirino,RJ,Brasil,M,+55 (071) 6657-4133,37312953606@exemplo.com.br,2024-06-14
7397412d-e2e6-47d0-8b8b-a9f42fb72fcd,Vitória Rios,1935-05-01,635.559.582-06,40416406,Cirino dos Dourados,AM,Brasil,M,+55 (011) 1777 6773,63555958206@exemplo.com.br,2024-09-12
07118b72-198b-4441-9867-5577d08a107d,Sr. Cauê Pastor,1945-10-18,506.194.047-53,95050-991,Lopes,DF,Brasil,F,0500-830-2799,50619404753@exemplo.com.br,2024-03-10
7d52a7db-793a-4f64-a1ea-80771dd32a61,Maria Vitória Leão,1971-06-09,411.644.533-35,32055-770,Souza,PE,Brasil,M,+55 51 3712 1918,41164453335@exemplo.com.br,2024-10-02
3a97c908-923c-4455-a863-6272de819738,Brayan Andrade,1974-04-11,228.416.655-14,08747872,Ferreira de Alves,PB,Brasil,F,+55 31 1567 5240,22841665514@exemplo.com.br,2024-08-04
4cb3596c-eeaa-433b-bdb8-11bcb3060296,Maria Isis Gonçalves,1936-01-03,558.444.321-72,83844-290,Garcia da Serra,RJ,Brasil,F,+55 (051) 5405 0579,55844432172@exemplo.com.br,2024-10-20
24ddcc0b-8a5f-4870-9761-f291b981d5ba,Sr. Daniel Dias,1974-06-06,667.050.531-33,54377168,Viana do Galho,CE,Brasil,M,(061) 7599 5825,66705053133@exemplo.com.br,2024-08-13
baea58c4-28f7-4191-8d5a-4ae3ffe8635d,Isis Ferreira,1977-02-17,771.896.628-79,50100675,da Cunha,MT,Brasil,F,(031) 6428 4208,77189662879@exemplo.com.br,2023-09-25
c56c93af-cb79-4b69-b577-3f56a0d15ed7,Esther da Rocha,1954-02-24,877.874.567-25,97308115,Azevedo,RN,Brasil,F,61 4873-8927,87787456725@exemplo.com.br,2023-06-25
a8f41ca7-ab50-41b3-82fa-a195c4d21009,Cauã Almeida,1978-06-30,146.176.566-22,72451-798,da Costa,GO,Brasil,F,(041) 5960-7724,14617656622@exemplo.com.br,2024-07-31
02847caf-57b2-4b05-8d10-00f212397552,Diogo Viana,1990-10-04,122.181.302-17,38658-157,Novais das Pedras,AM,Brasil,M,61 4965 1644,12218130217@exemplo.com.br,2023-11-16
74ee0b84-05db-4486-9ab2-e9aaeb395d96,Larissa Fonseca,1946-06-15,086.303.428-38,64007465,das Neves,GO,Brasil,F,84 3038 2667,08630342838@exemplo.com.br,2024-01-05
3e0d7ae3-4fe9-402d-947d-c00accdd4231,Sofia Azevedo,1947-11-15,619.460.501-18,64757273,Farias,SP,Brasil,F,(084) 2638-8535,61946050118@exemplo.com.br,2025-05-05
c39c28ab-870d-4c74-92af-01fbe251209f,Dr. Luiz Gustavo Cavalcante,1941-10-15,018.035.787-62,03831924,Pastor de Minas,AC,Brasil,F,+55 41 7338-2840,01803578762@exemplo.com.br,2024-11-07
6fc05a85-b3cb-4221-88dc-54ac2037584d,Davi Miguel Silva,1999-08-10,217.579.701-49,49218-030,Lima Verde,MS,Brasil,M,+55 51 5200 9163,21757970149@exemplo.com.br,2023-10-03
9c2dafb0-5f1c-4f95-94ee-96ba297ac6f5,Luara Cavalcante,1941-09-30,343.929.602-09,03054-718,Caldeira de Aragão,SE,Brasil,M,(021) 7085-5085,34392960209@exemplo.com.br,2024-04-02
0072ac97-870e-4ff6-8626-5efac0b28b9e,Yuri Ribeiro,1982-10-23,575.588.672-68,39134568,Nunes dos Dourados,AP,Brasil,F,(051) 2247-1447,57558867268@exemplo.com.br,2023-09-26
6ea2eecd-b3d1-40c3-847f-a75c3c891778,Maria Júlia Fogaça,1939-10-20,690.371.579-04,95466-492,Santos,TO,Brasil,F,+55 (081) 8631 8405,69037157904@exemplo.com.br,2024-09-19
e56bb448-1a2c-454c-8e3c-30870d0b5c80,Juan Câmara,1952-08-02,192.212.194-89,01180400,Cardoso dos Dourados,MS,Brasil,F,+55 (061) 3342 3331,19221219489@exemplo.com.br,2024-11-29
4fad6d66-c2cd-4579-98fd-95f106ba7a0e,Mathias Siqueira,1975-01-02,957.941.298-03,52407742,Aparecida,PA,Brasil,F,51 7528 5763,95794129803@exemplo.com.br,2025-03-27
a7ae772d-0bc2-4c12-b0de-5a13ff22bec7,Gustavo Henrique Freitas,2004-10-24,313.636.100-62,12816271,Monteiro da Serra,MG,Brasil,F,+55 (021) 7747 1542,31363610062@exemplo.com.br,2023-12-29
7e8b7f27-ada4-4cb1-9b64-c500fd3bf68e,Olívia Azevedo,1993-10-03,757.777.015-13,58559765,Silva de Garcia,SP,Brasil,F,(081) 2017-6656,75777701513@exemplo.com.br,2024-01-14
a5c2c8c5-1c5e-453e-8188-92d8baab9493,Rebeca Rios,1985-03-21,043.828.262-41,82647162,Vasconcelos de Siqueira,SC,Brasil,F,+55 (031) 2387 8766,04382826241@exemplo.com.br,2024-02-09
2d3a86f4-a0b5-4ad8-a081-afae626e54fa,Dr. Yan Azevedo,1952-02-09,897.230.267-00,45189899,Leão,ES,Brasil,M,(051) 8727-5307,89723026700@exemplo.com.br,2024-09-17
5c368755-fffc-4631-a226-756c437c4b4a,Sra. Nicole da Mota,1972-07-04,126.485.142-73,02863198,Castro dos Dourados,RN,Brasil,M,(011) 7264 3043,12648514273@exemplo.com.br,2023-10-12
f6d248e3-14a0-4713-9bac-d218d0f16814,Luigi Gomes,1947-08-14,354.141.015-20,79767503,Souza,MA,Brasil,M,84 0190-6528,35414101520@exemplo.com.br,2025-03-17
6c879eae-90fa-4987-9dcb-9c0b68a614c3,Arthur Miguel Abreu,1957-01-28,058.614.562-38,13821482,Martins,MT,Brasil,M,+55 61 4032-3517,05861456238@exemplo.com.br,2024-05-10
464f44cf-2b0e-4200-820f-00d0dfa0daa9,Dom Nunes,1989-09-17,645.346.503-25,10368-564,da Cruz da Serra,ES,Brasil,F,0300 831 4419,64534650325@exemplo.com.br,2024-04-17
63f59028-deda-40ff-8040-e2a821c2f820,Maria Fernanda Mendonça,1975-02-28,517.599.036-74,41228-871,Mendonça,ES,Brasil,F,+55 (041) 9335-0693,51759903674@exemplo.com.br,2025-01-15
3803e4a2-8e2b-4cb2-8c9d-9b2578620aae,Maria Helena Moreira,1979-06-13,723.083.617-62,21350-977,Pereira Verde,GO,Brasil,M,+55 11 1233-8547,72308361762@exemplo.com.br,2024-11-07
0d02d1a1-fd9b-4439-bfa6-1c12204a643b,Srta. Jade Rezende,1980-08-08,284.729.349-39,41572174,Sousa de Martins,MG,Brasil,F,(041) 6266 9067,28472934939@exemplo.com.br,2025-06-07
f64cdb31-87ed-4bc0-9011-3120b36ece44,Lívia Camargo,1942-12-17,725.114.115-29,30761-198,Cirino Alegre,PI,Brasil,F,+55 61 0375 4934,72511411529@exemplo.com.br,2023-08-01
c9677b51-b8d1-4d6f-b042-0d467daa2e67,Srta. Mariane da Luz,1950-10-22,723.388.668-05,46042-474,Aparecida,GO,Brasil,M,+55 (084) 7860 0315,72338866805@exemplo.com.br,2023-09-24
8fc97f68-e5d3-4d41-9e2b-5084789a097a,Ravy Correia,1967-10-16,047.177.838-24,06747834,Casa Grande dos Dourados,PB,Brasil,F,0800-447-0162,04717783824@exemplo.com.br,2023-06-29
961499f7-5b6c-4eed-b67a-8453be1e808a,Sr. José Souza,2002-02-26,141.076.723-46,06483643,Ferreira,MG,Brasil,F,+55 (021) 3096-2319,14107672346@exemplo.com.br,2024-08-06
df7e33b1-c222-4a95-859a-aa73a40c18e2,Sra. Melissa Correia,1938-02-07,107.893.634-80,72452309,Carvalho Verde,MT,Brasil,F,+55 41 9537 9458,10789363480@exemplo.com.br,2025-01-15
cad7e000-1139-4333-84b0-b520b0ca58cb,Maria Flor Rodrigues,1944-07-24,258.306.243-58,52138466,da Conceição da Prata,RO,Brasil,F,71 4156 5737,25830624358@exemplo.com.br,2023-07-29
3b4d79d3-0617-432d-a769-9e1023ae48c4,Maria Clara Fernandes,1958-03-17,022.126.486-89,50056105,Leão,SP,Brasil,F,21 6609 6604,02212648689@exemplo.com.br,2024-06-10
b0b408aa-cb3d-43f4-a7a0-45d8d92cbb90,Sr. Theo Novaes,1952-09-07,384.873.218-18,60529639,Câmara,PA,Brasil,M,(051) 4299 5964,38487321818@exemplo.com.br,2024-06-07
ec63b4eb-fe2d-4065-8455-77ecb42e6af0,Alice da Cruz,1958-06-07,935.415.677-93,58989208,Mendes,AC,Brasil,M,(061) 8285-8545,93541567793@exemplo.com.br,2023-07-10
c04da17e-4380-4d07-a201-96e95868ba2c,Valentina Rios,1955-02-12,903.112.383-18,73852-777,Nunes,ES,Brasil,M,+55 (011) 6918-1531,90311238318@exemplo.com.br,2024-01-16
7703e33c-d780-4619-bd97-570052e431a1,Bárbara Abreu,1955-03-29,515.888.910-65,78739645,Moreira,CE,Brasil,M,+55 31 6600 6898,51588891065@exemplo.com.br,2024-12-10
b5a2ab90-7eb0-4077-8c33-524ec366f6b8,Cecília Cassiano,1936-07-27,867.600.867-11,06920558,Aparecida,AM,Brasil,F,(041) 3535-4335,86760086711@exemplo.com.br,2023-08-03
53779b1e-803a-455e-966a-a06a07db6af7,Sr. Luiz Henrique da Mata,1995-03-10,500.544.548-60,91256934,Aparecida Verde,SC,Brasil,M,21 0743 9367,50054454860@exemplo.com.br,2024-06-03
db65e994-96e8-4d34-9753-fd96d55897b5,João Pedro Barros,1970-09-12,125.470.806-64,85089-301,Mendes,BA,Brasil,M,(061) 0828 6340,12547080664@exemplo.com.br,2024-08-05
3747f93c-71d7-45e7-9e06-b870cb91ef72,Bernardo da Conceição,1989-09-19,294.104.112-79,24269662,Melo da Serra,RN,Brasil,F,+55 31 1907 8873,29410411279@exemplo.com.br,2023-10-27
